ID_Sobre,anomalia,anomalia_score
02f85844-36ba-46ad-ba08-74ccff86e88d,0,0.3610340646931951
030efe4f-c7ea-421a-b405-3ad694093d92,0,0.3613652189749993
0321cb0c-02f8-4dfd-96d6-1532b94f33b9,0,0.5253080214047153
03264a5a-68da-4cc3-8b8b-3b1b63a478c4,0,0.3692143128575363
032cf2ba-248e-453c-854e-2806eb3cf43e,0,0.49770466182631906
0339ba1a-3cc0-4d69-9fc0-cb9baac7bd67,0,0.3514085160287012
033c5971-511a-4318-a251-9e827e161caa,0,0.6069826010667971
03504242-88e6-48d4-8507-e281003af6f3,0,0.4733342199551691
035bd73b-4ced-4849-934f-deefc260bae0,0,0.36354495163384515
03642374-7a26-4795-83c3-016fc9b5d9f7,0,0.3943307006990462
03690b1c-17c3-4c68-86d1-1b6cf2431fb9,0,0.3525930210514456
036cc93a-e6c8-49a1-85d9-f5ee3b36ef55,0,0.6174340524101395
036d5b5f-4ee9-4482-8161-bddbe1493b02,0,0.364776310094491
0387f2ca-c9b3-409e-8a31-188267c14b4c,0,0.37530178384193186
03953dc8-43ff-486b-a43f-27aec766a2ba,0,0.39624699403879193
03a5b770-9d44-4d67-af97-fffe7f6026b2,0,0.4596209066678454
03ad19d3-0600-48aa-a087-92923cfbf137,0,0.38374901874219114
03ae15ce-dbe5-4d42-9348-9ae1ee3f7dd0,0,0.3692143128575363
03bf8132-4eb4-46f8-91e2-4b67bbd5d6e8,0,0.3613652189749993
03c468cd-f2aa-41c3-8aca-041c431db2cb,0,0.3605180337415142
03d1f207-8185-472a-96bb-a05e7641672d,0,0.6140240847353354
03e090a4-fd74-4118-8261-b0388c5c8751,0,0.36820683996760795
03fe13aa-3b4c-4e5e-a185-fe6f36720e90,0,0.6214612070302443
0421a645-7280-4572-a5e8-81fffe9c0886,0,0.3525930210514456
0447c340-8c15-43e3-b9fb-aed6bcfec9f8,0,0.39319325279791467
04590a72-4f8c-47e3-8ce4-72b929bc74e4,0,0.3978088731576438
04657763-5001-4fef-822b-73b31d6bc109,0,0.37530178384193186
0470b067-61fc-49fa-9910-55b76ee4a179,0,0.3514085160287012
0476383b-c91d-46f7-a5a7-e8df1f329441,0,0.34938019653561375
04aa0f2d-5896-4b06-842a-93f5dc898d25,0,0.3677936096783447
04ae8a92-0d35-4e5f-bafe-db192c4bfef2,0,0.4591670459520443
04b344e5-d480-4c04-90b0-03d2f70b2461,0,0.5901814188251086
04bdc4ae-a472-478c-a090-0bae27e6ba49,0,0.3774438110784411
04c5ef48-a87a-42ec-9d1c-398f4908e0be,0,0.3525930210514456
04d2d922-1189-450b-beda-02b19afcdf12,0,0.528032181191553
04d89a47-3c6a-499a-8bc1-ff8edaedb262,0,0.3668352824721585
04e0ba5f-5994-4dca-8dcb-2e0d26180fe2,0,0.40024566795245564
04e67ea0-92f2-4651-950d-31827d1ef311,0,0.3692143128575363
04edead2-834f-40a1-9462-721e79c64935,0,0.38573558856376744
04f57caa-9c88-447f-9f5a-9754939c7a15,0,0.6387139624564838
04f6fdfe-0980-4761-81cb-1be37434c3cf,0,0.5794154601139239
052e5798-23c0-4faa-972b-1dde8581588d,1,0.7339309966365107
05372318-7ba9-4636-9f89-96e94fc39ff6,0,0.3613652189749993
053a857f-2586-4fd5-83db-1725bcdbeebc,0,0.35659257410976214
05424908-729c-4fcb-83af-a06073aa2824,0,0.47208263746706813
05461f24-8def-4809-a38d-05de1370f769,0,0.3677936096783447
054dc307-7529-4857-8b3e-81a8ac1e798f,0,0.3677936096783447
05504c7a-b13f-4f81-b640-0636555405a7,0,0.38573558856376744
055155a7-079c-438c-b526-e135d4bc952e,1,0.7085160413666483
05559914-67a1-46c0-a0a3-b1f3ce03c2ac,0,0.4370361654070048
055903fe-4d8a-494f-bef0-fc2ebfa65ee1,0,0.5497591180893262
056bc8d9-0cd8-4313-93a7-6f20339f13c0,0,0.3514085160287012
05758e9f-760e-4405-a337-5697364cb659,0,0.36354495163384515
05793020-2827-4bbb-9f8d-88768b70a84c,0,0.6093099356345106
0594628c-4552-4b99-b2d3-ccfb71103751,0,0.36354495163384515
0596d3bf-8881-481b-aa70-598a355a425f,0,0.3692143128575363
05a7d71e-58d0-4d37-a28c-bc0f94ba1f65,0,0.3605180337415142
05a9f095-c4b8-4d7b-b0bb-d0a820226ebe,0,0.34938019653561375
05cfb338-379d-4844-985a-d2ce3c43e26f,0,0.3610340646931951
05d2fb0c-52cb-4385-8a9c-de889c040854,0,0.36354495163384515
05e376ae-43b8-44be-92f8-42ed8729d924,0,0.3605180337415142
05ead4e1-dad0-4009-8109-ce23c3123d53,0,0.34938019653561375
05f5579b-5e62-47da-8aab-907a47978986,0,0.35478537663768905
05f67160-d38d-4f58-9b46-4173f40bf58e,0,0.3793090907750152
06138979-df24-4124-936b-184febe6e35e,0,0.36744775249626765
062199e4-3952-41a9-b30e-e87981209884,0,0.35478537663768905
0641b6a2-e327-462d-9851-b87c4b74e656,0,0.3646469253489121
0645c0e8-b93c-46c0-b19a-76d56b3c4207,1,0.6934989180680906
066b524b-66e8-457e-b282-0e65f3da833a,0,0.38573558856376744
067c69e6-9c2a-40ba-9fda-9b5f9d58bb67,0,0.36744775249626765
06802da9-fbcf-48a2-89d5-213ed4e9de11,0,0.6364080627642618
0687768d-4ef4-49c8-962b-08c43542a541,0,0.37240882386321844
06a27710-9a59-4b86-8c36-5bf78948119d,0,0.3774438110784411
06a58634-8650-4458-8b54-c1ba20ea19e5,0,0.36354495163384515
06a731e5-d8e8-4034-8ba7-e2c0ffbf88b3,0,0.3646469253489121
06acc949-29be-4d7b-8297-9776643ceaa8,0,0.3605180337415142
06b7fb96-95ad-4b3d-a9c5-f00c975c06e0,0,0.4125674675761173
06c83ece-09e3-4902-8d4f-5c5ada890173,0,0.6057382231216649
06e51447-e9b7-44d6-87ae-c87c6fda9452,0,0.3943307006990462
06e986a4-aed4-4ad3-9cd9-ee3a9fd4ae45,0,0.3668352824721585
06fffba2-3d37-4375-a192-5149f6f0b16a,0,0.36744775249626765
072efe2d-77da-4f8c-bb1c-419b6ac4a930,0,0.35478537663768905
0735f489-8c35-443f-b923-c6c5fe576236,0,0.46447439873913043
074e501b-9169-4a23-a07e-59aec2b38a92,0,0.3646469253489121
074eae9a-80a9-4830-b952-e80a4e063be4,0,0.39684623025153387
0760bd68-ccd6-47f6-991b-7a9fdf5c2a7c,1,0.7070509261416746
07795457-469c-4462-8df2-562d8ba18677,0,0.3677936096783447
07921695-ff44-44f3-a826-56b51b7f3581,0,0.3613652189749993
079f7fc7-7578-47ef-b84e-0f9c5cc2946e,0,0.364776310094491
07cc1513-6705-45e3-b27a-dffc26a6af3c,0,0.3542681457108063
07ce7113-e8f8-4a00-93f6-a9803db5de5d,0,0.35853007805888926
07dabeb4-6dd5-40e6-a54e-f4bc0644ade8,0,0.36354495163384515
07e8d679-5115-44dc-9ecd-aa54345b9684,0,0.364776310094491
080a9385-76c9-49f6-a1c8-631d3c6c7355,0,0.3677936096783447
080d6697-36fb-46b8-8f13-6054c572f8f6,0,0.3542681457108063
0818ab2d-0541-40c2-930a-f24e286ef841,0,0.45296705174327606
081addfa-d026-49f7-a0e8-de7fa115819c,0,0.3614311305523045
0820f5b3-7a37-4811-b203-521bdb7eb0cb,0,0.3614311305523045
0823c25c-572d-42c5-add5-8e5c5924d68d,0,0.3605180337415142
082cdc9f-12b2-4489-ae67-d3c97874e39b,0,0.6319251237933856
082e0a30-b28c-4aa1-84d8-b83fd7032aad,0,0.3525930210514456
08343f9c-fcd2-4b13-b288-c07f2b883eb5,0,0.3610340646931951
08424a45-6db5-437f-94d3-6c2f76ca2386,0,0.39624699403879193
0845d730-5396-4388-b345-aedbc67e70aa,0,0.36744775249626765
086e839a-87c9-4c2b-848e-54388829af36,0,0.3833218494810755
086ec0dd-4c68-4bf6-b9f3-e2c6078b9cd7,0,0.4010826836998265
086edcf9-c2ef-42ed-9d4d-1ff18f15aca9,0,0.36744775249626765
08779f31-1e5c-44d8-a9d1-486c67ccebe8,0,0.38374901874219114
08860a61-acb6-4f04-ad01-6530906c02e8,0,0.3855672467448666
08a4064b-688d-4e76-8031-f3f0271c8baa,0,0.3943307006990462
08a8a7fc-fdaf-4033-9db0-25eb6128bea2,0,0.6106119762517027
08be1bd5-b81a-4466-8f63-7f368c3b78a0,0,0.34938019653561375
08c810c5-8fc6-451a-92d0-82cd37a34fc8,0,0.36744775249626765
08cbe50f-b76d-44fb-be95-1f32d4e1e00e,0,0.4159547048015271
08e33b95-25f1-4316-a299-09f80da79439,0,0.4091572991539357
08e99e07-bc32-42ce-81ee-3b771004e156,0,0.5996138007355417
08ee4f35-82d5-4e42-bf08-1ab31fd0091b,0,0.34938019653561375
08f2eef9-fd93-49c4-aa04-b7b60eaef78c,0,0.3605180337415142
09040e3a-66f5-4838-81a5-8cf9604c8b04,0,0.4317143531912827
090e1b33-4e7a-4025-911f-913a42a96f7a,0,0.3692143128575363
0913a1ed-eebb-401a-86be-a552276a34b3,0,0.3511867543911479
09243a94-10ce-44d6-a40e-235173cc5362,0,0.3978088731576438
09436906-0c51-43cd-aaad-989d69af6412,0,0.3625725439871955
094be50a-1c8a-45fb-a4dd-00010a93edc0,0,0.3525930210514456
095dbd10-b4c9-4ccc-b5bf-e891a370511a,0,0.3918367045177312
0967ffb3-8b06-492e-a085-f1d945ed6b7d,0,0.35184450005854884
0985c36e-4aa1-495a-af97-6a657aa7dec2,0,0.4360520944786619
0986ea20-980e-4fc9-a8e6-c185421ab733,0,0.3668352824721585
09873568-85c3-4588-b0a3-de9e6baa3ef2,0,0.4529113369961719
09aeebba-00fa-49fa-97c9-d1856de6bb7b,0,0.4578547970661708
09bb6951-a632-47bf-a295-c389c304c30e,0,0.4370361654070048
09c40aa4-e05a-48d1-8cfd-d4703918012a,0,0.3610340646931951
09c4bf76-901f-4054-871c-bc33daf07a16,0,0.3943307006990462
09c6c14f-ec13-40cf-bd08-ec0370187027,0,0.6581368493848406
09d00412-b684-4b62-a727-aab2af051c97,0,0.3715586766944162
09dbadf4-e7f4-4a67-aa17-ccd0ab849bea,0,0.4335707921521612
09ddb6f5-7717-47ac-ae17-7dacf53b7ecc,0,0.3525930210514456
09eacec0-a706-4f78-8d7a-c9cf9f1d828e,0,0.35659257410976214
0a00f8d4-0cec-4d22-af9f-ff45f3d56a0e,0,0.3605180337415142
0a03971f-683e-4bd9-b026-b0f7ef0266e8,1,0.7162970367471451
0a1595f7-984a-4690-b5b5-797e754dfe4f,0,0.35184450005854884
0a42b83f-9ac6-4450-b0a9-f624d9c96950,0,0.368244238422845
0a4bdc09-1666-47b4-abd7-a3f13922798a,0,0.4317143531912827
0a4ca0d1-13b0-4573-a6cd-3a7c4c9a65a4,0,0.44167269057138053
0a4e73ff-2803-4c8b-9ac9-09dba833d924,0,0.39319325279791467
0a527daa-6404-4f22-aef2-6e1000f4f602,0,0.4591670459520443
0a53e14f-ab33-4293-a610-8a6f4f363eb0,0,0.3774438110784411
0a5fedea-7496-47e5-9618-8b3799f7435a,0,0.5985303781666478
0a6bdd69-6c3b-474b-801e-d4cddda6b539,0,0.364776310094491
0a7535e3-cd87-43b3-94a5-ca4d5c6ead7f,0,0.3833218494810755
0a779cb4-a073-43e3-b56f-0e732998437b,0,0.44999327912068177
0a824eca-8d3a-4b99-ae91-c5eb10217a62,0,0.3614311305523045
0aa9857d-62b3-4e41-8b7e-dec08d232a62,0,0.3613652189749993
0ab010f6-05b2-474d-bc24-ee79a8322e3f,0,0.3668352824721585
0ac695ed-c964-48ee-851b-49daf808dd5d,0,0.3649840843455772
0ad0af24-13c7-4308-806f-d4154df24d74,0,0.3542681457108063
0ae07014-2419-42f7-89ea-e97efa762889,0,0.3692143128575363
0af5dfca-d304-4c78-bfcc-0449240aeeea,0,0.38147794419493064
0b078195-70bf-48e9-b766-b5cf0ed4f248,0,0.35184450005854884
0b0a5245-c03b-4476-acf0-91b4037d3d81,0,0.3605180337415142
0b473aea-0e7a-4671-a665-93da3489d7f9,0,0.3625725439871955
0b48c478-561d-4c88-89f9-49379069436d,0,0.5618501872416555
0b6105b5-f00b-4316-97cc-eeaec85bbd41,0,0.3514085160287012
0b79e965-1d48-42ec-b130-6ce76f09f82e,0,0.35184450005854884
0b7a4a41-a8da-4995-92a8-15cd7522db78,0,0.3614311305523045
0b7b9da5-2245-467a-9090-ddba841005eb,0,0.40870172319593506
0b80900f-9a77-4bc1-82ac-46b9b0b12164,0,0.40668663552637746
0b97aaa8-6a1f-4498-bc19-c7ff2111cd7e,0,0.3514085160287012
0bb4fd87-498d-4600-99ac-5b4050c37f33,0,0.35659257410976214
0bb766be-c478-4c62-a751-49bb8dd3591a,0,0.526400448112945
0bd846c0-79d5-4683-ab9b-629cda21f527,0,0.5258586866343561
0bf0728a-0ca2-49f6-9b7b-306d7cb9d30b,0,0.526400448112945
0c034dc8-b731-41dd-9f99-647038d4870a,0,0.3605180337415142
0c0d192a-b62e-4912-bdad-32caeacc6db5,0,0.593610069726186
0c19a7dc-f916-4a91-a8f1-0a02599de1ec,0,0.3542681457108063
0c1dda5e-54ff-451d-a084-a9d63c184928,0,0.4399200717072404
0c386b17-debd-4560-9b0f-30869c624da9,0,0.3514085160287012
0c760b46-187d-4f1f-a996-683de68826fd,0,0.44465955809466934
0c7f4b28-c6fb-40e9-84ea-1593698e2140,0,0.3514085160287012
0c8520da-c214-47a9-94f2-45c2cf5e3286,0,0.43835387567620204
0c903a70-7fc5-4f20-93eb-54b044ef0e2f,0,0.37530178384193186
0c95978d-4251-4e5d-9325-c7913fc80ac5,0,0.38374901874219114
0ca56824-9dc4-4073-bc90-615fb1f33ab5,0,0.38573558856376744
0ca69a4d-0157-4b12-a024-63bcb18fd588,0,0.35478537663768905
0cab08e8-5f80-4d7d-904b-7b438839b15b,0,0.3774438110784411
0cb6e116-7178-46ae-bf62-47870887576c,0,0.36955802490823436
0cbec550-576c-4ae2-83ee-8728c1423b88,0,0.5532122995890925
0cc24ab7-ed2c-4296-87b2-ebb5158a3413,0,0.364776310094491
0cd120e5-5878-44c1-a32a-10b664125fbe,0,0.41952433515922866
0ce9762b-7d80-478b-add6-bdd495a99267,0,0.35628324417723206
0ceab7fd-214e-4ba6-afa5-210bca1f5079,0,0.36955802490823436
0ceeed6b-2d31-4892-aa28-9438fac54c81,0,0.5240775219779733
0cf2fc3c-52f1-49b8-86ef-37b5572b97ef,0,0.364776310094491
0cfb1d25-6666-4f94-b5f8-2f58d72193c0,0,0.44044646171807766
0d09d632-6826-4885-924a-93f36ac83044,0,0.34938019653561375
0d0a90cb-6863-4ef2-aa68-fd297a14643a,0,0.6106119762517027
0d0ba3f2-ab3b-44a2-a3cc-a6e0d2846656,0,0.49770466182631906
0d19c3a1-f486-46d3-b41f-10535bb33c68,0,0.3514085160287012
0d1df748-fe5a-4e2b-82dc-b6d49194a094,0,0.3787364166884338
0d1f6b88-fbaf-43da-bb13-8645b3a6dc69,0,0.36955802490823436
0d214c11-9a34-41af-83e7-0a0b16ecfd14,0,0.3774438110784411
0d2620f5-5edb-421a-b621-3140895dddac,0,0.4091572991539357
0d29cb50-f078-4d9d-9ca7-d87fb696fbce,0,0.4511110605299581
0d3adba8-8ad2-4285-998d-20a58aa958bb,0,0.368244238422845
0d3af174-8beb-4ea9-a0e7-f32334a51a7e,0,0.36744775249626765
0d3bc747-2e69-4405-9dce-5f1388059ecd,0,0.35853007805888926
0d4f0007-42f0-4a7d-b9fd-22551b677d16,1,0.73549602878892
0d524cdb-c90d-4307-94f9-e456f958fc27,0,0.3646469253489121
0d57ef98-6d5b-49bd-8cf6-088f1a1e06c9,0,0.36820683996760795
0d583618-7599-42fc-b390-9bc2e1c8c4dd,0,0.35659257410976214
0d595880-2214-4bc9-8b37-b96bea91e3ac,0,0.38573558856376744
0d6786bc-4150-4431-9ed5-a23408a69d90,0,0.35628324417723206
0d7ab7e3-137b-4a73-88a3-eaf664ed18d8,0,0.4529113369961719
0d7ac3c2-d8fa-4274-b37e-d993f9661c8e,0,0.485132192828378
0d7b3e4e-7e2a-4586-819c-2a505f0dde76,1,0.6775417280586623
0d7d9958-a6b8-46e2-ab3f-07b23a17f102,0,0.3774438110784411
0d85018d-c3cd-4ba6-ba97-1e9f73758eb1,0,0.45318094787520347
0d8fb03c-d319-4fff-9b7e-2a7691dc7d2b,0,0.36820683996760795
0d903902-8f04-4176-a4e9-ecd36ad0df28,0,0.45858113181571575
0d9700ef-4e80-4268-bdbb-1dee299f409c,0,0.5185776589426756
0d986f9c-f929-4d85-a7db-341730ffa4ca,0,0.36952804574767856
0da3b144-9af0-43cb-98a5-a3821b203b8f,0,0.4215672155279785
0db7d772-2e16-49f3-b8b3-24fdac5cfa5b,0,0.48134991233044616
0dbae3fd-0720-4dcd-add5-0852b84c0684,0,0.3542681457108063
0ddbe4c3-a16c-46b7-8857-4b3ad426f066,0,0.3668352824721585
0ddfe052-5bfe-4baf-a475-55b82f60864e,0,0.5160273965574432
0de7b20e-0dcd-4760-86c6-a0fbc52d6537,0,0.38147794419493064
0deffcf8-1716-4842-942d-fdc41a2074f7,0,0.36744775249626765
0dfd856a-9ef0-4587-9c5d-0f7c44226b13,0,0.6118645306880482
0e133ca9-51d9-421b-b1fb-188a085743a1,0,0.35628324417723206
0e1ad2a3-4a5b-4b67-b342-cbc4090e7364,0,0.434475730116435
0e21c83d-cb79-4c34-9f13-6b1a276edefd,0,0.40870172319593506
0e2e6254-0e27-447e-b2b5-22b9e7578fab,0,0.4422701184851959
0e3ba483-d2d1-4094-8714-b8f78a8cea3c,0,0.4322699039509974
0e3cce5e-6ac7-40f7-ba85-87aa611157c0,0,0.4733342199551691
0e3eaaea-0baf-48b5-8f6e-83ff824e6218,0,0.6347725750824226
0e4b09cd-8a00-4a60-b498-e5a03f22f757,0,0.3542681457108063
0e51760d-14a6-4863-a180-4cd048301a4a,0,0.41952433515922866
0e59cee1-ebc4-4f95-9eb0-00498c3d77ed,0,0.546635901835204
0e612809-de82-4d82-b8da-f1b73d7712d3,0,0.368244238422845
0e8341c7-f75d-4a0e-988f-5b7f878af9cf,0,0.3514085160287012
0e83fd2e-2e8e-4060-9ba9-c2363137e1d2,0,0.3613652189749993
0e8a375c-4b88-4f04-ad8a-cb5501f09221,0,0.5433910470376954
0e8a57f2-2d38-4244-be0e-11c8efccc9f0,0,0.3605180337415142
0ea0ff94-e69b-4e58-adcc-0192e4c02e60,1,0.7433223763333286
0ea95ee5-6a9a-4cfb-84ca-e52cde158289,0,0.6045377824422807
0eac5381-d4ec-4f69-9120-99af92eb5502,0,0.3646469253489121
0ec2e904-5ba4-45fb-b36b-0db887fa5b62,0,0.3514085160287012
0ec47dc9-264e-4d58-b8ce-c2859281117c,0,0.38573558856376744
0ec8b75a-c620-4fdf-bfb8-a60e6a4fb59c,0,0.5517083066905155
0eca972d-a7a7-4395-bddd-5893bb4f3f7d,0,0.385791284752954
0eece4d6-c3cd-4a90-98f8-8da9d112382e,0,0.46447439873913043
0ef9f911-1b92-40bb-83c5-bcd0ea3edb3a,0,0.35184450005854884
0f14e7f7-14d1-476f-b46a-953ef60c69e6,0,0.3625725439871955
0f1a1a36-8f55-4273-8758-be60c3be9cc9,0,0.3514085160287012
0f38d27c-4045-4396-9bb7-da9e5cacc19e,0,0.4529113369961719
0f45a2db-f464-4d88-9eef-d762cb250941,0,0.364776310094491
0f5e8dd4-227e-43c6-93da-0012f87cbb26,0,0.4578547970661708
0f5ec1f1-ce00-4587-98bc-5ac3faadd05f,0,0.36354495163384515
0f76e8cd-9006-47e5-ab65-d8fbce649f72,0,0.41330444416427314
0f88463b-5e03-48a0-bebd-f415eed9ba33,0,0.35184450005854884
0f8b1558-1d26-408d-a6a5-e0fc48971893,0,0.35628324417723206
0faa1d1d-d6dd-4e1a-a992-45777dd983b8,0,0.39624699403879193
0fb3bf06-3252-476d-bf0d-2f978e6fc3df,0,0.6069826010667971
0fbbb7af-c624-42ac-953d-dd0a2a1dda3f,0,0.3646469253489121
0fc46310-a50a-4f65-ae15-5416857030ab,0,0.3646469253489121
0fcdaf58-ba3f-4682-a232-3ab86681f058,0,0.6016593056070412
0fd056da-0b92-4416-b5d6-e8e7428de368,0,0.6097474625116811
0fd5c0ed-21e0-4870-b8eb-903294d07ff3,0,0.4040279468420895
0ff67472-e8d4-4a04-9ffd-4bc53890b19b,0,0.39684623025153387
1000fa58-17d9-4d53-898d-4720b04b3eb1,0,0.38147794419493064
1002f6e7-c965-4724-aff1-aae9d2c6ded3,0,0.35659257410976214
100fbe33-e9c0-4c31-972d-2a55e5e03c8f,0,0.3614311305523045
101a818e-6595-44ee-a5be-4d92007ae158,0,0.3542681457108063
101ca000-9f08-4da6-9b85-2494a9c974da,0,0.3525930210514456
101d873d-bb6f-4edb-82a9-299b036d8995,0,0.36955802490823436
1032412d-a8b2-4da7-8f6b-b3d0d10ca570,0,0.36820683996760795
1045cb03-ae87-4812-a771-8d1da80e586e,0,0.641409636107418
10463e79-5d0a-431a-98bf-2b2bf2ec039c,0,0.6101494176531915
10554199-feea-4cf1-b698-50f69827a156,0,0.3525930210514456
10569a84-8917-4451-abb9-9436e5bbb0e8,0,0.39684623025153387
10664e8d-9c2e-404b-ba6f-3d801d6a0e4e,0,0.364776310094491
1078829e-0cf5-44f5-9b34-df76b0c22587,0,0.36744775249626765
108294a4-571c-4f82-b2fd-c06f78e22f40,0,0.34938019653561375
1084db5f-b41e-4d47-853f-0f303e2a0b87,0,0.4583164424529025
108946e9-8d17-4ba7-95ec-d1fcc8d35e38,0,0.5667547603642128
1089be2f-2562-496a-9db3-4de95ec1ba8f,0,0.34938019653561375
109ddd39-c850-41f7-aa26-58076f3feea7,0,0.36354495163384515
10b11d65-9ed9-4430-82e4-b8218e13e9ec,0,0.3774438110784411
10b452fa-ef25-462c-be24-2b97b362fdc7,0,0.6013604236756039
10ba7696-4d07-4d0b-bef5-fc5896c980d2,0,0.38573558856376744
10c9d525-9778-424d-a187-482eeb330cf3,0,0.34938019653561375
11004c39-33dc-461c-af96-8533cacc0150,0,0.5703593492698751
1116dcec-644f-4730-9fba-ed10ab788f1d,0,0.6005499288516698
111a76c0-34c7-401a-af1c-3a4603dc2ff5,0,0.636800601776632
1143ec7b-f593-4848-8d49-467ff646ce55,0,0.39684623025153387
11459561-a539-4f06-b668-5174d4063659,0,0.368244238422845
1158ccc3-a626-42e8-9fc9-894219777ebd,0,0.3511867543911479
115a61eb-093d-4ef1-9e22-56e5ca083ebc,0,0.368244238422845
1166f6b5-d8d1-4a54-a629-67838de2eeae,0,0.3918367045177312
11680dc0-72ad-4a1c-8940-1d0224e2c2c0,0,0.37240882386321844
116ef0bd-695a-4a03-8e9d-fc1824c0741a,0,0.3892593153420772
1188adb9-971f-4c79-b583-4e96fa112a09,0,0.4125674675761173
